processed_reviews,sentiment
"['london', 'cape', 'town', 'booked', 'business', 'class', 'ticket', 'year', 'advance', 'trip', 'africa', 'usually', 'fly', 'star', 'alliance', 'picked', 'ba', 'segment', 'better', 'connection', 'timing', 'london', 'cape', 'town', 'huge', 'mistake', 'tried', 'reserve', 'seat', 'ba', 'website', 'twice', 'able', 'tried', 'call', 'ba', 'twice', 'gave', 'hold', 'hour', 'time', 'call', 'back', 'option', 'arrived', 'today', 'london', 'toronto', 'connection', 'desk', 'seven', 'hour', 'flight', 'told', 'business', 'class', 'oversold', 'would', 'downgraded', 'premium', 'economy', 'ba', 'representative', 'told', 'u', 'reserved', 'seat', 'bottom', 'list', 'business', 'class', 'loyalty', 'customer', 'would', 'priority', 'seat', 'u', 'would', 'still', 'welcome', 'lounge', 'bonus', 'problem', 'u', 'clear', 'security', 'get', 'lounge', 'since', 'could', 'print', 'boarding', 'pass', 'due', 'grade', 'took', 'close', 'hour', 'get', 'settled', 'lounge', 'time', 'first', 'arrived', 'connecting', 'desk', 'asked', 'speak', 'manager', 'four', 'interaction', 'ba', 'staff', 'told', 'would', 'get', 'speak', 'u', 'giving', 'impression', 'trying', 'pas', 'unhappy', 'customer', 'fast', 'could', 'one', 'point', 'got', 'visibly', 'frustrated', 'ba', 'staff', 'issuing', 'new', 'boarding', 'pass', 'indicated', 'grade', 'voluntary', 'definitely', 'two', 'half', 'hour', 'ba', 'customer', 'service', 'manager', 'came', 'speak', 'u', 'first', 'one', 'actually', 'apologetic', 'tried', 'address', 'situation', 'customer', 'oriented', 'perspective', 'british', 'airway', 'think', 'giving', 'bulkhead', 'seat', 'premium', 'economy', 'basic', 'lounge', 'access', 'paying', 'business', 'class', 'passenger', 'adequate', 'customer', 'service', 'downgrade', 'paid', 'business', 'fare', 'upcoming', 'overnight', 'flight', 'booking', 'flight', 'ba']",positive
"['san', 'jose', 'london', 'tv', 'screen', 'f', 'broken', 'could', 'locked', 'position', 'would', 'allow', 'watch', 'movie', 'flight', 'attendant', 'could', 'fix', 'suggested', 'move', 'different', 'seat', 'slipped', 'purpose', 'checked', 'back', 'seat', 'front', 'dirty', 'tray', 'moved', 'hole', 'right', 'side', 'tv', 'screen', 'sensitive', 'enough', 'operated', 'touch', 'although', 'husband', 'e', 'turned', 'breakfast', 'card', 'together', 'flight', 'attendant', 'insisted', 'dont', 'planning', 'wake', 'serve', 'breakfast', 'flight', 'attendant', 'best', 'seems', 'understaffed']",neutral
"['london', 'heathrow', 'edinburgh', 'boarding', 'efficient', 'flight', 'full', 'passenger', 'asked', 'volunteer', 'check', 'hand', 'luggage', 'would', 'get', 'priority', 'boarding', 'took', 'offer', 'laptop', 'carried', 'plane', 'aircraft', 'two', 'month', 'old', 'sat', 'back', 'plane', 'f', 'sure', 'ryanair', 'room', 'british', 'airway', 'aircraft', 'offering', 'ultra', 'low', 'cost', 'service', 'cloak', 'legacy', 'carrier', 'legitimacy']",positive
"['flight', 'gatwick', 'barbados', 'check', 'business', 'lounge', 'good', 'look', 'like', 'added', 'champagne', 'self', 'service', 'drink', 'positive', 'breakfast', 'good', 'flight', 'left', 'time', 'boarding', 'well', 'run', 'flown', 'economy', 'cabin', 'seems', 'ok', 'new', 'configuration', 'come', 'panasonic', 'ife', 'system', 'way', 'better', 'old', 'rockwell', 'collins', 'system', 'food', 'fine', 'service', 'friendly']",positive
"['supposed', 'flight', 'bumped', 'icelandair', 'flight', 'rebooked', 'onto', 'ba', 'direct', 'toronto', 'london', 'heathrow', 'tried', 'get', 'changed', 'supposed', 'fly', 'gatwick', 'flight', 'quite', 'good', 'service', 'fantastic', 'chicken', 'tikka', 'masala', 'tasty', 'crew', 'onboard', 'friendly', 'flight', 'time', 'landing', 'amazingly', 'smooth']",positive
"['travelling', 'jeddah', 'london', 'bag', 'arrive', 'hour', 'minute', 'earlier', 'check', 'counter', 'closed', 'tried', 'best', 'staff', 'help', 'leave', 'bag', 'allowed', 'take', 'bag', 'plane', 'london', 'made', 'complaint', 'saying', 'cant', 'thing', 'get', 'customer', 'service', 'phone', 'call', 'take', 'hour', 'minute', 'wait']",positive
"['zurich', 'london', 'return', 'leg', 'travelled', 'hand', 'luggage', 'could', 'choose', 'seat', 'without', 'paying', 'fair', 'enough', 'empty', 'row', 'either', 'side', 'stranger', 'cramped', 'one', 'row', 'allowed', 'spread', 'paid', 'premium', 'price', 'seems', 'mean', 'say', 'least', 'hand', 'luggage', 'fare', 'last', 'board', 'make', 'uncomfortable', 'board', 'free', 'food', 'drink']",positive
"['san', 'francisco', 'london', 'efficient', 'check', 'friendly', 'agent', 'offered', 'upgrade', 'first', 'per', 'person', 'declined', 'refurbished', 'lounge', 'spacious', 'comfortable', 'nice', 'selection', 'snack', 'boarding', 'time', 'could', 'better', 'controlled', 'flight', 'left', 'landed', 'ahead', 'schedule', 'flight', 'attendant', 'excellent', 'food', 'vastly', 'improved', 'compared', 'last', 'trip', 'business', 'class', 'cheap', 'excellent', 'flight', 'complaint']",positive
"['london', 'belfast', 'check', 'fast', 'efficient', 'using', 'ba', 'terminal', 'first', 'class', 'check', 'security', 'area', 'really', 'good', 'straight', 'lounge', 'great', 'selection', 'food', 'drink', 'early', 'morning', 'really', 'like', 'ba', 'boarding', 'process', 'ieby', 'group', 'number', 'onboard', 'service', 'quality', 'breakfast', 'served', 'excellent', 'overall', 'happy', 'short', 'flight', 'ba']",positive
"['london', 'gatwick', 'salzburg', 'british', 'airway', 'worst', 'customer', 'experience', 'ever', 'cancelled', 'flight', 'due', 'strike', 'action', 'response', 'week', 'getting', 'answer', 'told', 'fault', 'would', 'pay', 'towards', 'cost', 'changing', 'flight', 'back', 'home']",negative
"['frankfurt', 'london', 'flight', 'attendant', 'kind', 'flying', 'return', 'flight', 'canceled', 'london', 'city', 'airport', 'took', 'almost', 'three', 'hour', 'get', 'rebooking', 'hotel', 'voucher', 'transportation', 'arranged', 'could', 'done', 'far', 'efficiently', 'water', 'nothing', 'necessity']",positive
"['hyderabad', 'san', 'francisco', 'via', 'london', 'awesome', 'experience', 'one', 'customer', 'service', 'representative', 'british', 'airway', 'called', 'regard', 'reimbursement', 'put', 'across', 'lady', 'named', 'florencia', 'helped', 'gather', 'detail', 'bank', 'address', 'etc', 'required', 'payment', 'also', 'initiated', 'payment', 'instantly', 'certainly', 'beyond', 'expected', 'great', 'job', 'service', 'exemplary']",positive
"['vancouver', 'london', 'poor', 'experience', 'flight', 'ba', 'business', 'nice', 'much', 'crowded', 'economical', 'class', 'one', 'toilet', 'closed', 'nobody', 'around', 'repair', 'one', 'point', 'ba', 'even', 'better', 'asian', 'company', 'even', 'freezing', 'need', 'freeze', 'hour', 'trip', 'staff', 'answer', 'question', 'staff', 'make', 'better', 'one', 'good', 'point', 'seat', 'surprisingly', 'comfortable', 'easy', 'make', 'better']",positive
"['london', 'malaga', 'terminally', 'ill', 'airline', 'packed', 'clueless', 'staff', 'full', 'attitude', 'checking', 'gatwick', 'airport', 'told', 'flight', 'might', 'well', 'delayed', 'h', 'departed', 'yet', 'malaga', 'sm', 'confirmed', 'delay', 'without', 'new', 'time', 'departure', 'provided', 'link', 'flight', 'status', 'gatwick', 'arrivaldeparture', 'board', 'prior', 'security', 'check', 'flight', 'time', 'shown', 'online', 'asked', 'ba', 'guy', 'lounge', 'kiosk', 'said', 'could', 'check', 'link', 'provided', 'go', 'security', 'monitor', 'surprisingly', 'flight', 'time', 'text', 'sent', 'update', 'gate', 'told', 'aircraft', 'replaced', 'apology', 'anyone', 'neither', 'ground', 'flight', 'boarded', 'pm', 'took', 'stiff', 'recliner', 'seat', 'cabin', 'crew', 'sociopathic', 'full', 'attitude', 'additional', 'seat', 'replacing', 'toilet', 'located', 'back', 'located', 'far', 'end', 'aircraft', 'cabin', 'crew', 'storage', 'room', 'working', 'space', 'horrible', 'low', 'cost', 'service', 'flag', 'carrier', 'ticket', 'price']",negative
"['brussels', 'london', 'given', 'seat', 'number', 'upon', 'check', 'left', 'waiting', 'outside', 'gate', 'boarding', 'pass', 'printed', 'without', 'explanation', 'everyone', 'else', 'boarding', 'pas', 'boarding', 'whilst', 'looking', 'operator', 'thinking', 'going', 'extremely', 'poor', 'communication', 'airline', 'airport', 'operator']",negative
"['flight', 'london', 'singapore', 'premium', 'economy', 'worst', 'experienced', 'seat', 'uncomfortable', 'flight', 'tracker', 'failed', 'two', 'hour', 'breakfast', 'prior', 'arrival', 'singapore', 'scrambled', 'egg', 'like', 'rubber', 'ran', 'cup', 'wife', 'coffee', 'tea', 'drink', 'breakfast', 'used', 'call', 'button', 'get', 'attention', 'one', 'came', 'answer', 'call', 'even', 'waiting', 'minute', 'eventually', 'made', 'contact', 'passing', 'cabin', 'crew', 'member', 'advised', 'drink', 'told', 'would', 'come', 'back', 'never', 'saw', 'crew', 'member']",negative
"['kuala', 'lumpur', 'glasgow', 'via', 'london', 'service', 'started', 'first', 'drink', 'aisle', 'female', 'attendant', 'young', 'male', 'attendant', 'asked', 'ale', 'attendant', 'pretended', 'understand', 'asking', 'repeated', 'many', 'time', 'word', 'ale', 'spanish', 'accent', 'still', 'catch', 'male', 'attendant', 'said', 'like', 'ipa', 'answered', 'yes', 'changed', 'beer', 'offered', 'amstel', 'heineken', 'chose', 'amstel', 'ask', 'ice', 'make', 'drinkable', 'service', 'finished', 'female', 'attendant', 'collected', 'empty', 'bottle', 'can', 'glass', 'skipped', 'meal', 'chose', 'beef', 'asked', 'beer', 'male', 'attendant', 'realized', 'empty', 'still', 'took', 'food', 'drink', 'started', 'eat', 'ten', 'minute', 'obvious', 'beer', 'coming', 'stopped', 'another', 'attendant', 'going', 'business', 'class', 'came', 'back', 'option', 'tiger', 'heineken', 'lager', 'female', 'attendant', 'offered', 'coffee', 'mention', 'normal', 'coffee', 'menu', 'said', 'decaf', 'available', 'specifically', 'request', 'abreakfast', 'offered', 'tea', 'coffee', 'even', 'decaf', 'accepted', 'milk', 'cream']",positive
"['london', 'heathrow', 'seychelles', 'really', 'great', 'flight', 'boarding', 'quick', 'flight', 'full', 'seat', 'great', 'ab', 'good', 'inflight', 'entertainment', 'plenty', 'choice', 'food', 'good', 'already', 'preordered', 'meal', 'beef', 'well', 'done', 'like', 'late', 'minute', 'delay', 'landed', 'time', 'seychelles', 'crew', 'attentive', 'lot', 'demanding', 'passenger', 'good', 'flight', 'hour', 'sleep']",positive
"['edinburgh', 'london', 'heathrow', 'problem', 'flight', 'crew', 'service', 'flying', 'everything', 'plane', 'fine', 'flight', 'landed', 'rushed', 'baggage', 'claim', 'wife', 'another', 'flight', 'london', 'hour', 'make', 'even', 'though', 'could', 'see', 'plane', 'watch', 'baggage', 'crew', 'drive', 'bag', 'took', 'minute', 'bag', 'came', 'baggage', 'claim', 'service', 'desk', 'turned', 'away', 'furious', 'customer', 'manager', 'could', 'arrive', 'time', 'running', 'catch', 'next', 'flight', 'different', 'airline', 'missed', 'turn', 'next', 'flight', 'home', 'next', 'airline', 'wasnt', 'another', 'day', 'hoping', 'british', 'airway', 'would', 'help', 'u', 'way', 'went', 'horrendous', 'customer', 'service', 'desk', 'agent', 'basically', 'told', 'u', 'pound', 'sand', 'ended', 'costing', 'wife', 'almost', 'new', 'ticket', 'get', 'home', 'spent', 'next', 'hour', 'airport', 'british', 'airway', 'refused', 'offer', 'u', 'meal', 'voucher', 'never', 'use', 'airline']",negative
"['amman', 'london', 'nice', 'aircraft', 'comfortable', 'seat', 'soft', 'landing', 'aircraft', 'fly', 'amman', 'airport', 'local', 'time', 'arrives', 'hour', 'london', 'good', 'product']",positive
"['london', 'athens', 'british', 'airway', 'glorified', 'budget', 'airline', 'hour', 'flight', 'back', 'athens', 'food', 'drink', 'provided', 'ask', 'cup', 'water', 'charge', 'ridiculous', 'price', 'm', 'inflated', 'price', 'sandwich', 'meal', 'entertainment', 'option', 'either', 'usb', 'charging', 'seat', 'well', 'reputable', 'airline', 'flight', 'length', 'provides', 'option', 'yet', 'charged', 'fullservice', 'airline', 'price', 'mismatch', 'flew', 'aegean', 'route', 'full', 'meal', 'drink', 'provided']",positive
"['terrible', 'lack', 'leg', 'body', 'room', 'economy', 'easily', 'cramped', 'space', 'ever', 'flown', 'travel', 'lot', 'flight', 'hour', 'leg', 'cramp', 'pain', 'room', 'modicum', 'comfort', 'little', 'amount', 'space', 'economy', 'cabin', 'disgusting', 'seat', 'front', 'reclines', 'invariably', 'even', 'le', 'room', 'shameful', 'food', 'average', 'well', 'even', 'bottom', 'barrel', 'budget', 'airplane', 'food', 'never', 'fly', 'british', 'airway', 'star', 'beware', 'add', 'nyc', 'jfk', 'london', 'waiting', 'area', 'near', 'enough', 'seat', 'requiring', 'many', 'stand', 'sit', 'floor', 'call', 'plane', 'disorganized', 'bedlam', 'horrible', 'excuse', 'airline']",negative
"['buenos', 'aire', 'london', 'heathrow', 'rwturn', 'aircraft', 'old', 'cabin', 'configuration', 'old', 'tired', 'ife', 'screen', 'changed', 'since', 'first', 'installed', 'ipod', 'larger', 'responsive', 'screen', 'taking', 'buenos', 'aire', 'pax', 'offered', 'water', 'orange', 'juice', 'never', 'got', 'take', 'drink', 'offered', 'followed', 'hot', 'meal', 'food', 'choice', 'ran', 'first', 'row', 'seat', 'uncomfortable', 'footrest', 'jammed', 'return', 'flight', 'sparkling', 'wine', 'water', 'offered', 'take', 'followed', 'drink', 'meal', 'chosen', 'online', 'beef', 'stew', 'mashed', 'potato', 'poor', 'movie', 'choice', 'miniature', 'screen', 'uncomfortable', 'seat', 'crew', 'ok', 'indication', 'toilet', 'use', 'either', 'forward', 'business', 'class', 'rear', 'economy', 'flown', 'norwegian', 'b', 'premium', 'cabin', 'route', 'ba', 'waste', 'money']",negative
"['mexico', 'city', 'barcelona', 'via', 'london', 'heathrow', 'b', 'incredible', 'plane', 'legroom', 'quite', 'good', 'seat', 'comfortable', 'ife', 'great', 'number', 'movie', 'series', 'music', 'food', 'average', 'first', 'meal', 'meat', 'mashed', 'potato', 'salad', 'wine', 'tasty', 'breakfast', 'scrambled', 'egg', 'mushroom', 'fruit', 'muffin', 'delicious', 'cabin', 'crew', 'ok', 'bad', 'excellent', 'arrived', 'time', 'great', 'flight', 'second', 'flight', 'cabin', 'crew', 'appeared', 'twice', 'ife', 'onboard', 'service', 'almost', 'like', 'low', 'cost', 'recommend', 'long', 'flight', 'european', 'flight']",positive
"['great', 'round', 'ba', 'october', 'good', 'price', 'easy', 'boarding', 'lovely', 'cabin', 'crew', 'great', 'iced', 'coffee', 'sale', 'comfortable', 'time', 'nice', 'smile', 'cabin', 'flight', 'crew', 'windy', 'landing', 'couldnt', 'ask', 'reinstate', 'free', 'drink', 'sandwich']",positive
"['flew', 'back', 'abu', 'dhabi', 'world', 'traveller', 'plus', 'seat', 'uncomfortable', 'warrant', 'price', 'tag', 'seat', 'seat', 'cushioning', 'terrible', 'zero', 'feeling', 'comfort', 'got', 'sleep', 'snack', 'served', 'take', 'quite', 'tasty', 'breakfast', 'dismal', 'tasteless', 'much', 'interaction', 'crew', 'seemed', 'friendly', 'enough', 'would', 'travel', 'british', 'airway', 'cabin', 'really', 'worth', 'price', 'tag']",negative
"['flew', 'london', 'heathrow', 'abu', 'dhabi', 'honestly', 'really', 'good', 'legroom', 'great', 'crew', 'excellent', 'looked', 'u', 'superbly', 'food', 'drink', 'bang', 'vega', 'april', 'nowt', 'wrong', 'airline']",positive
"['johannesburg', 'amsterdam', 'via', 'london', 'many', 'delayed', 'departure', 'announced', 'flight', 'cancelled', 'rescheduled', 'depart', 'following', 'night', 'pm', 'following', 'night', 'pm', 'announced', 'delay', 'due', 'technical', 'fault', 'reported', 'hour', 'previously', 'finally', 'departed', 'pm', 'consequence', 'missed', 'connecting', 'flight', 'amsterdam', 'also', 'pay', 'show', 'hotel', 'amsterdam', 'trying', 'claim', 'charge', 'ba', 'declined', 'offered', 'pay', 'taxi', 'arrived', 'amsterdam', 'hour', 'later', 'really', 'annoyed', 'u', 'lack', 'communication', 'disorganized', 'manner', 'event', 'mishandled', 'board', 'crew', 'really', 'nice', 'getting', 'new', 'hope', 'shattered', 'terrible', 'food', 'board', 'entertainment', 'outdated', 'connecting', 'ba', 'flight', 'back', 'home', 'thing', 'arrival', 'delayed', 'disembarking']",negative
"['dubai', 'london', 'heathrow', 'flew', 'one', 'first', 'trip', 'flying', 'multi', 'segment', 'trip', 'tried', 'sq', 'business', 'class', 'ek', 'business', 'class', 'sadly', 'old', 'ba', 'business', 'class', 'aging', 'b', 'overnight', 'trip', 'new', 'business', 'suite', 'offering', 'ba', 'best', 'business', 'class', 'experienced', 'ba', 'gold', 'card', 'holder', 'experience', 'outstanding', 'first', 'lounge', 'dxb', 'good', 'plenty', 'seating', 'good', 'choice', 'drink', 'food', 'choice', 'lounge', 'limited', 'issue', 'board', 'new', 'suite', 'comfortable', 'great', 'night', 'sleep', 'closed', 'door', 'making', 'difference', 'getting', 'full', 'six', 'hour', 'bed', 'comfortable', 'food', 'choice', 'limited', 'soup', 'sandwich', 'although', 'suit', 'timing', 'flight', 'would', 'say', 'excellent', 'serious', 'business', 'product', 'night', 'time', 'business', 'traveller', 'whether', 'work', 'leisure', 'traveller', 'want', 'wow', 'rather', 'sleep', 'daytime', 'traveller', 'dont', 'know', 'certainly', 'could', 'work', 'effectively', 'suite', 'downside', 'ife', 'still', 'rubbish', 'relation', 'rest', 'product']",positive
"['istanbul', 'new', 'york', 'via', 'london', 'literally', 'worst', 'experience', 'tried', 'airline', 'first', 'definitely', 'last', 'time', 'go', 'customer', 'service', 'hiring', 'department', 'scratch']",negative
"['yesterday', 'husband', 'decided', 'come', 'home', 'rome', 'earlier', 'scheduled', 'time', 'pm', 'rang', 'ba', 'london', 'customer', 'service', 'adviser', 'helpful', 'reassuring', 'able', 'change', 'flight', 'time', 'pm', 'without', 'pay', 'extra', 'onboard', 'flight', 'steward', 'gave', 'hot', 'water', 'milk', 'used', 'preferred', 'decaf', 'tea', 'charge', 'waiting', 'get', 'plane', 'wonderful', 'conversation', 'ba', 'staff', 'pleasant', 'love', 'flying', 'ba', 'continue', 'booked', 'flight', 'ba', 'next', 'year', 'thank', 'taking', 'good', 'care', 'u', 'sat', 'much', 'appreciate', 'excellent', 'service']",positive
